"SalesOrderID","OrderDate","CustomerID"
"155664","2022-11-06","48214"
"155665","2022-11-06","8796"
"155666","2022-11-06","21279"
"155667","2022-11-06","32275"
"155668","2022-11-06","10192"
"155669","2022-11-06","43076"
"155670","2022-11-06","21446"
"155671","2022-11-06","11236"
"155672","2022-11-06","4817"
"155673","2022-11-06","22291"
"155674","2022-11-06","45790"
"155675","2022-11-06","46359"
"155676","2022-11-06","23251"
"155677","2022-11-06","5416"
"155678","2022-11-06","48222"
"155679","2022-11-06","19210"
"155680","2022-11-06","34633"
"155681","2022-11-06","32307"
"155682","2022-11-06","33861"
"155683","2022-11-06","48246"
"155684","2022-11-06","4437"
"155685","2022-11-06","3016"
"155686","2022-11-06","48252"
"155687","2022-11-06","6856"
"155688","2022-11-06","26508"
"155689","2022-11-06","48257"
"155690","2022-11-06","24715"
"155691","2022-11-06","48261"
"155692","2022-11-06","5155"
"155693","2022-11-06","31922"
"155694","2022-11-06","16275"
"155695","2022-11-06","48264"
"155696","2022-11-06","37419"
"155697","2022-11-06","22568"
"155698","2022-11-06","8807"
"155699","2022-11-06","18979"
"155700","2022-11-06","48272"
"155701","2022-11-06","48278"
"155702","2022-11-06","10852"
"155703","2022-11-06","45477"
"155704","2022-11-06","18265"
"155705","2022-11-06","5225"
"155706","2022-11-06","48287"
"155707","2022-11-06","48297"
"155708","2022-11-06","27136"
"155709","2022-11-06","44102"
"155710","2022-11-06","20334"
"155711","2022-11-06","23159"
"155712","2022-11-06","41956"
"155713","2022-11-06","48305"
"155714","2022-11-06","12235"
"155715","2022-11-06","35369"
"155716","2022-11-06","28216"
"155717","2022-11-06","11867"
"155718","2022-11-06","9269"
"155719","2022-11-06","39995"
"155720","2022-11-06","48314"
"155721","2022-11-06","48322"
"155722","2022-11-06","48332"
"155723","2022-11-06","42421"
"155724","2022-11-06","45750"
"155725","2022-11-06","29715"
"155726","2022-11-06","2130"
"155727","2022-11-06","5440"
"155728","2022-11-06","29439"
"155729","2022-11-06","17650"
"155730","2022-11-06","48344"
"155731","2022-11-06","29449"
"155732","2022-11-06","42174"
"155733","2022-11-06","36889"
"155734","2022-11-06","39760"
"155735","2022-11-06","16052"
"155736","2022-11-06","39869"
"155737","2022-11-06","40933"
"155738","2022-11-06","44276"
"155739","2022-11-06","20614"
"155740","2022-11-06","48355"
"155741","2022-11-06","18308"
"155742","2022-11-06","31847"
"155743","2022-11-06","30145"
"155744","2022-11-06","24739"
"155745","2022-11-06","13601"
"155746","2022-11-06","35552"
"155747","2022-11-06","32676"
"155748","2022-11-06","39992"
"155749","2022-11-06","15765"
"155750","2022-11-06","24968"
"155751","2022-11-06","28103"
"155752","2022-11-06","34986"
"155753","2022-11-06","7638"
"155754","2022-11-06","40435"
"155755","2022-11-06","48369"
"155756","2022-11-06","48378"
"155757","2022-11-06","48386"
"155758","2022-11-06","9279"
"155759","2022-11-06","17180"
"155760","2022-11-06","32258"
"155761","2022-11-06","48394"
"155762","2022-11-06","46499"
"155763","2022-11-06","48402"
"155764","2022-11-06","25626"
"155765","2022-11-06","12104"
"155766","2022-11-06","28921"
"155767","2022-11-06","48412"
"155768","2022-11-06","48421"
"155769","2022-11-06","36237"
"155770","2022-11-06","48131"
"155771","2022-11-06","18909"
"155772","2022-11-06","15867"
"155773","2022-11-06","5908"
"155774","2022-11-06","20560"
"155775","2022-11-06","39"
"155776","2022-11-06","16868"
"155777","2022-11-06","19883"
"155778","2022-11-06","3202"
"155779","2022-11-06","45914"
"155780","2022-11-06","3445"
"155781","2022-11-06","43391"
"155782","2022-11-06","32876"
"155783","2022-11-06","1074"
"155784","2022-11-06","11789"
"155785","2022-11-06","28379"
"155786","2022-11-06","18538"
"155787","2022-11-06","36412"
"155788","2022-11-06","10687"
"155789","2022-11-06","48161"
"155790","2022-11-06","27123"
"155791","2022-11-06","48443"
"155792","2022-11-06","48451"
"155793","2022-11-06","13646"
"155794","2022-11-06","47754"
"155795","2022-11-06","38990"
"155796","2022-11-06","45641"
"155797","2022-11-06","9613"
"155798","2022-11-06","16591"
"155799","2022-11-06","3170"
"155800","2022-11-06","5217"
"155801","2022-11-06","39678"
"155802","2022-11-06","48463"
"155803","2022-11-06","39588"
"155804","2022-11-06","30398"
"155805","2022-11-06","25989"
"155806","2022-11-06","48471"
"155807","2022-11-06","30888"
"155808","2022-11-06","27145"
"155809","2022-11-06","39537"
"155810","2022-11-06","4486"
"155811","2022-11-06","9619"
"155812","2022-11-06","48483"
"155813","2022-11-06","48492"
"155814","2022-11-06","48499"
"155815","2022-11-06","43591"
"155816","2022-11-06","2828"
"155817","2022-11-06","48504"
"155818","2022-11-06","48511"
"155819","2022-11-06","48516"
"155820","2022-11-06","7034"
"155821","2022-11-06","24196"
"155822","2022-11-06","6794"
"155823","2022-11-06","48522"
"155824","2022-11-06","6307"
"155825","2022-11-06","10080"
"155826","2022-11-06","46311"
"155827","2022-11-06","42259"
"155828","2022-11-06","48169"
"155829","2022-11-06","31143"
"155830","2022-11-06","29502"
"155831","2022-11-06","25241"
"155832","2022-11-06","29466"
"155833","2022-11-06","48403"
"155834","2022-11-06","27163"
"155835","2022-11-06","45766"
"155836","2022-11-06","4675"
"155837","2022-11-06","20088"
"155838","2022-11-06","157"
"155839","2022-11-06","48530"
"155840","2022-11-06","1243"
"155841","2022-11-06","16713"
"155842","2022-11-06","15524"
"155843","2022-11-06","46644"
"155844","2022-11-06","15834"
"155845","2022-11-06","37304"
"155846","2022-11-06","48539"
"155847","2022-11-06","33328"
"155848","2022-11-06","21167"
"155849","2022-11-06","17447"
"155850","2022-11-06","28137"
"155851","2022-11-06","23906"
"155852","2022-11-06","43634"
"155853","2022-11-06","18136"
"155854","2022-11-06","9909"
"155855","2022-11-06","29970"
"155856","2022-11-06","48546"
"155857","2022-11-06","48552"
"155858","2022-11-06","1834"
"155859","2022-11-06","5141"
"155860","2022-11-06","36550"
"155861","2022-11-06","48555"
"155862","2022-11-06","18249"
"155863","2022-11-06","20153"
"155864","2022-11-06","45595"
"155865","2022-11-06","34342"
"155866","2022-11-06","19777"
"155867","2022-11-06","33823"
"155868","2022-11-06","36348"
"155869","2022-11-06","48561"
"155870","2022-11-06","27390"
"155871","2022-11-06","23394"
"155872","2022-11-06","25518"
"155873","2022-11-06","26561"
"155874","2022-11-06","48568"
"155875","2022-11-06","39668"
"155876","2022-11-06","27864"
"155877","2022-11-06","15657"
"155878","2022-11-06","48576"
"155879","2022-11-06","10961"
"155880","2022-11-06","31268"
"155881","2022-11-06","19725"
"155882","2022-11-06","23041"
"155883","2022-11-06","48583"
"155884","2022-11-06","48592"
"155885","2022-11-06","248"
"155886","2022-11-06","9633"
"155887","2022-11-06","8488"
"155888","2022-11-06","18467"
"155889","2022-11-06","48599"
"155890","2022-11-06","39179"
"155891","2022-11-06","27018"
"155892","2022-11-06","14072"
"155893","2022-11-06","15710"
"155894","2022-11-06","26044"
"155895","2022-11-06","48610"
"155896","2022-11-06","47054"
"155897","2022-11-06","11073"
"155898","2022-11-06","26962"
"155899","2022-11-06","10749"
"155900","2022-11-06","48617"
"155901","2022-11-06","10150"
"155902","2022-11-06","48625"
"155903","2022-11-06","48632"
"155904","2022-11-06","48661"
"155905","2022-11-06","43487"
"155906","2022-11-06","40779"
"155907","2022-11-06","40583"
"155908","2022-11-06","29845"
"155909","2022-11-06","31929"
"155910","2022-11-06","5846"
"155911","2022-11-06","48125"
"155912","2022-11-06","34421"
"155913","2022-11-06","47106"
"155914","2022-11-06","22027"
"155915","2022-11-06","28700"
"155916","2022-11-06","25542"
"155917","2022-11-06","36304"
"155918","2022-11-06","5534"
"155919","2022-11-06","24020"
"155920","2022-11-06","48667"
"155921","2022-11-06","48672"
"155922","2022-11-06","48676"
"155923","2022-11-06","13740"
"155924","2022-11-06","10959"
"155925","2022-11-06","35417"
"155926","2022-11-06","7072"
"155927","2022-11-06","39391"
"155928","2022-11-06","35610"
"155929","2022-11-06","39898"
"155930","2022-11-06","12614"
"155931","2022-11-06","16185"
"155932","2022-11-06","2371"
"155933","2022-11-06","37037"
"155934","2022-11-06","15950"
"155935","2022-11-06","5489"
"155936","2022-11-06","47210"
"155937","2022-11-06","13086"
"155938","2022-11-06","48684"
"155939","2022-11-06","41933"
"155940","2022-11-06","16480"
"155941","2022-11-06","9860"
"155942","2022-11-06","6008"
"155943","2022-11-06","39559"
"155944","2022-11-06","39239"
"155945","2022-11-06","22826"
"155946","2022-11-06","13489"
"155947","2022-11-06","11024"
"155948","2022-11-06","42217"
"155949","2022-11-06","33742"
"155950","2022-11-06","48689"
"155951","2022-11-06","7884"
"155952","2022-11-06","22387"
"155953","2022-11-06","2936"
"155954","2022-11-06","21035"
"155955","2022-11-06","15650"
"155956","2022-11-06","47633"
"155957","2022-11-06","5252"
"155958","2022-11-06","25239"
"155959","2022-11-06","907"
"155960","2022-11-06","10674"
"155961","2022-11-06","2159"
"155962","2022-11-06","37199"
"155963","2022-11-06","24781"
"155964","2022-11-06","564"
"155965","2022-11-06","11212"
"155966","2022-11-06","48695"
"155967","2022-11-06","46"
"155968","2022-11-06","18135"
"155969","2022-11-06","16994"
"155970","2022-11-06","48702"
"155971","2022-11-06","32648"
"155972","2022-11-06","10444"
"155973","2022-11-06","10860"
"155974","2022-11-06","9885"
"155975","2022-11-06","21276"
"155976","2022-11-06","11349"
"155977","2022-11-06","12502"
"155978","2022-11-06","13373"
"155979","2022-11-06","20085"
"155980","2022-11-06","48711"
"155981","2022-11-06","48719"
"155982","2022-11-06","6534"
"155983","2022-11-06","36592"
"155984","2022-11-06","17136"
"155985","2022-11-06","32328"
"155986","2022-11-06","6565"
"155987","2022-11-06","25448"
"155988","2022-11-06","48727"
"155989","2022-11-06","48734"
"155990","2022-11-06","43983"
"155991","2022-11-06","37779"
"155992","2022-11-06","48740"
"155993","2022-11-06","21596"
"155994","2022-11-06","48750"
"155995","2022-11-06","47787"
"155996","2022-11-06","24477"
"155997","2022-11-06","16809"
"155998","2022-11-06","37885"
"155999","2022-11-06","38531"
"156000","2022-11-06","36089"
"156001","2022-11-06","48760"
"156002","2022-11-06","48768"
"156003","2022-11-06","11612"
"156004","2022-11-06","35781"
"156005","2022-11-06","16634"
"156006","2022-11-06","35405"
"156007","2022-11-06","22078"
"156008","2022-11-06","34086"
"156009","2022-11-06","21897"
"156010","2022-11-06","47365"
"156011","2022-11-06","41206"
"156012","2022-11-06","48776"
"156013","2022-11-06","48785"
"156014","2022-11-06","48483"
"156015","2022-11-06","48791"
"156016","2022-11-06","48796"
"156017","2022-11-06","35427"
"156018","2022-11-06","9903"
"156019","2022-11-06","31588"
"156020","2022-11-06","727"
"156021","2022-11-06","48803"
"156022","2022-11-06","20484"
"156023","2022-11-06","48812"
"156024","2022-11-06","30932"
"156025","2022-11-06","47614"
"156026","2022-11-06","48818"
"156027","2022-11-06","46090"
"156028","2022-11-06","1729"
"156029","2022-11-06","1855"
"156030","2022-11-06","2577"
"156031","2022-11-06","47003"
"156032","2022-11-06","16211"
"156033","2022-11-06","26065"
"156034","2022-11-06","38897"
"156035","2022-11-06","11744"
"156036","2022-11-06","29603"
"156037","2022-11-06","47077"
"156038","2022-11-06","22552"
"156039","2022-11-06","12958"
"156040","2022-11-06","48828"
"156041","2022-11-06","48836"
"156042","2022-11-06","35494"
"156043","2022-11-06","48846"
"156044","2022-11-06","45968"
"156045","2022-11-06","12373"
"156046","2022-11-06","46939"
"156047","2022-11-06","44347"
"156048","2022-11-06","7216"
"156049","2022-11-06","26660"
"156050","2022-11-06","48857"
"156051","2022-11-06","37743"
"156052","2022-11-06","44634"
"156053","2022-11-06","44796"
"156054","2022-11-06","48057"
"156055","2022-11-06","3869"
"156056","2022-11-06","45071"
"156057","2022-11-06","46852"
"156058","2022-11-06","13777"
"156059","2022-11-06","3509"
"156060","2022-11-06","3095"
"156061","2022-11-06","22469"
"156062","2022-11-06","48869"
"156063","2022-11-06","48875"
"156064","2022-11-06","44525"
"156065","2022-11-06","48879"
"156066","2022-11-06","6072"
"156067","2022-11-06","48884"
"156068","2022-11-06","48888"
"156069","2022-11-06","33504"
"156070","2022-11-06","48892"
"156071","2022-11-06","16601"
"156072","2022-11-06","48896"
"156073","2022-11-06","48903"
"156074","2022-11-06","33093"
"156075","2022-11-06","40763"
"156076","2022-11-06","12969"
"156077","2022-11-06","48914"
"156078","2022-11-06","16521"
"156079","2022-11-06","9003"
"156080","2022-11-06","19017"
"156081","2022-11-06","48294"
"156082","2022-11-06","48923"
"156083","2022-11-06","32063"
"156084","2022-11-06","9082"
"156085","2022-11-06","42797"
"156086","2022-11-06","9917"
"156087","2022-11-06","41205"
"156088","2022-11-06","1598"
"156089","2022-11-06","7767"
"156090","2022-11-06","41257"
"156091","2022-11-06","16643"
"156092","2022-11-06","40997"
"156093","2022-11-06","6625"
"156094","2022-11-06","33193"
"156095","2022-11-06","8038"
"156096","2022-11-06","7717"
"156097","2022-11-06","9441"
"156098","2022-11-06","10808"
"156099","2022-11-06","35852"
"156100","2022-11-06","1767"
"156101","2022-11-06","34"
"156102","2022-11-06","14638"
"156103","2022-11-06","12821"
"156104","2022-11-06","15068"
"156105","2022-11-06","10020"
"156106","2022-11-06","6278"
"156107","2022-11-06","48932"
"156108","2022-11-06","5019"
"156109","2022-11-06","28516"
"156110","2022-11-06","31076"
"156111","2022-11-06","48935"
"156112","2022-11-06","38227"
"156113","2022-11-06","42109"
"156114","2022-11-06","19568"
"156115","2022-11-06","11031"
"156116","2022-11-06","4214"
"156117","2022-11-06","45005"
"156118","2022-11-06","29846"
"156119","2022-11-06","4418"
"156120","2022-11-06","7480"
"156121","2022-11-06","2292"
"156122","2022-11-06","4389"
"156123","2022-11-06","9325"
"156124","2022-11-06","48944"
"156125","2022-11-06","41663"
"156126","2022-11-06","17386"
"156127","2022-11-06","42823"
"156128","2022-11-06","35400"
"156129","2022-11-06","4744"
"156130","2022-11-06","23445"
"156131","2022-11-06","36780"
"156132","2022-11-06","48950"
"156133","2022-11-06","7783"
"156134","2022-11-06","27979"
"156135","2022-11-06","14160"
"156136","2022-11-06","48954"
"156137","2022-11-06","2063"
"156138","2022-11-06","20342"
"156139","2022-11-06","30556"
"156140","2022-11-06","7353"
"156141","2022-11-06","38967"
"156142","2022-11-06","31088"
"156143","2022-11-06","16769"
"156144","2022-11-06","48960"
"156145","2022-11-06","13497"
"156146","2022-11-06","11732"
"156147","2022-11-06","25873"
"156148","2022-11-06","32699"
"156149","2022-11-06","48966"
"156150","2022-11-06","3706"
"156151","2022-11-06","38685"
"156152","2022-11-06","48973"
"156153","2022-11-06","48977"
"156154","2022-11-06","41312"
"156155","2022-11-06","48982"
"156156","2022-11-06","6425"
"156157","2022-11-06","41074"
"156158","2022-11-06","23592"
"156159","2022-11-06","48988"
"156160","2022-11-06","36287"
"156161","2022-11-06","40722"
"156162","2022-11-06","1836"
"156163","2022-11-06","32896"
"156164","2022-11-06","37968"
"156165","2022-11-06","20734"
"156166","2022-11-06","48998"
"156167","2022-11-06","49013"
"156168","2022-11-06","39476"
"156169","2022-11-06","43690"
"156170","2022-11-06","49021"
"156171","2022-11-06","11828"
"156172","2022-11-06","8373"
"156173","2022-11-06","27792"
"156174","2022-11-06","27855"
"156175","2022-11-06","24772"
"156176","2022-11-06","15589"
"156177","2022-11-06","23725"
"156178","2022-11-06","49037"
"156179","2022-11-06","245"
"156180","2022-11-06","15324"
"156181","2022-11-06","40998"
"156182","2022-11-06","24831"
"156183","2022-11-06","26009"
"156184","2022-11-06","49045"
"156185","2022-11-06","550"
"156186","2022-11-06","45960"
"156187","2022-11-06","27596"
"156188","2022-11-06","33915"
"156189","2022-11-06","19264"
"156190","2022-11-06","27980"
"156191","2022-11-06","27532"
"156192","2022-11-06","37061"
"156193","2022-11-06","33006"
"156194","2022-11-06","5210"
"156195","2022-11-06","35448"
"156196","2022-11-06","9511"
"156197","2022-11-06","49056"
"156198","2022-11-06","49063"
"156199","2022-11-06","44777"
"156200","2022-11-06","46007"
"156201","2022-11-06","9092"
"156202","2022-11-06","27782"
"156203","2022-11-06","7981"
"156204","2022-11-06","49073"
"156205","2022-11-06","37564"
"156206","2022-11-06","47139"
"156207","2022-11-06","43942"
"156208","2022-11-06","43702"
"156209","2022-11-06","14090"
"156210","2022-11-06","41055"
"156211","2022-11-06","7898"
"156212","2022-11-06","10225"
"156213","2022-11-06","18378"
"156214","2022-11-06","49083"
"156215","2022-11-06","27926"
"156216","2022-11-06","49092"
"156217","2022-11-06","5441"
"156218","2022-11-06","19178"
"156219","2022-11-06","49099"
"156220","2022-11-06","37741"
"156221","2022-11-06","42526"
"156222","2022-11-06","49106"
"156223","2022-11-06","23644"
"156224","2022-11-06","44402"
"156225","2022-11-06","11365"
"156226","2022-11-06","31880"
"156227","2022-11-06","49114"
"156228","2022-11-06","49121"
"156229","2022-11-06","49128"
"156230","2022-11-06","49138"
"156231","2022-11-06","25736"
"156232","2022-11-06","49145"
"156233","2022-11-06","27668"
"156234","2022-11-06","2680"
"156235","2022-11-06","49154"
"156236","2022-11-06","28564"
"156237","2022-11-06","27200"
"156238","2022-11-06","25565"
"156239","2022-11-06","49159"
"156240","2022-11-06","49167"
"156241","2022-11-06","46880"
